Provider,ClaimType,total_claims,total_billed,avg_billed,avg_claim_duration,avg_hospital_stay,FraudLabel,PotentialFraud
PRV54073,Inpatient,7,100000,14285.714285714286,4.0,4.0,0,No
PRV54073,Outpatient,37,16390,442.97297297297297,1.054054054054054,0.0,0,No
PRV54074,Inpatient,23,319000,13869.565217391304,5.695652173913044,5.695652173913044,1,Yes
PRV54074,Outpatient,90,23890,265.44444444444446,1.4555555555555555,0.0,1,Yes
PRV54075,Inpatient,32,286000,8937.5,5.6875,5.6875,1,Yes
PRV54075,Outpatient,1487,411520,276.7451244115669,1.4431741761936785,0.0,1,Yes
PRV54076,Inpatient,9,78000,8666.666666666666,4.111111111111111,4.111111111111111,0,No
PRV54076,Outpatient,43,13970,324.8837209302326,1.3953488372093024,0.0,0,No
PRV54077,Inpatient,52,521000,10019.23076923077,6.230769230769231,6.230769230769231,1,Yes
PRV54077,Outpatient,24,16320,680.0,4.166666666666667,0.0,1,Yes
PRV54078,Inpatient,20,193000,9650.0,8.55,8.55,0,No
PRV54078,Outpatient,99,21380,215.95959595959596,1.9393939393939394,0.0,0,No
PRV54080,Outpatient,573,176370,307.80104712041884,1.5340314136125655,0.0,0,No
PRV54081,Inpatient,11,135000,12272.727272727272,5.0,5.0,0,No
PRV54081,Outpatient,3,200,66.66666666666667,0.0,0.0,0,No
PRV54082,Inpatient,5,35000,7000.0,5.8,5.8,0,No
PRV54082,Outpatient,6,450,75.0,0.0,0.0,0,No
PRV54083,Inpatient,8,60000,7500.0,7.625,7.625,0,No
PRV54083,Outpatient,271,73780,272.2509225092251,1.4354243542435425,0.0,0,No
PRV54084,Inpatient,8,73000,9125.0,3.875,3.875,0,No
PRV54084,Outpatient,41,9310,227.0731707317073,1.3658536585365855,0.0,0,No
PRV54085,Inpatient,58,552000,9517.241379310344,5.206896551724138,5.206896551724138,0,No
PRV54085,Outpatient,176,50110,284.71590909090907,1.3806818181818181,0.0,0,No
PRV54086,Outpatient,66,12550,190.15151515151516,1.4090909090909092,0.0,0,No
PRV54089,Inpatient,7,76000,10857.142857142857,5.285714285714286,5.285714285714286,0,No
PRV54089,Outpatient,34,15230,447.94117647058823,2.2941176470588234,0.0,0,No
PRV54090,Inpatient,32,281000,8781.25,5.3125,5.3125,0,No
PRV54090,Outpatient,158,39740,251.51898734177215,1.6265822784810127,0.0,0,No
PRV54091,Outpatient,112,22820,203.75,1.4732142857142858,0.0,0,No
PRV54092,Outpatient,481,141550,294.28274428274426,1.3513513513513513,0.0,0,No
PRV54093,Inpatient,41,501700,12236.585365853658,6.195121951219512,6.195121951219512,1,Yes
PRV54093,Outpatient,48,13280,276.6666666666667,1.3541666666666667,0.0,1,Yes
PRV54096,Outpatient,7,920,131.42857142857142,0.0,0.0,0,No
PRV54098,Inpatient,9,57080,6342.222222222223,5.888888888888889,5.888888888888889,1,Yes
PRV54098,Outpatient,247,63320,256.3562753036437,1.0809716599190284,0.0,1,Yes
PRV54099,Inpatient,14,144000,10285.714285714286,3.357142857142857,3.357142857142857,0,No
PRV54099,Outpatient,203,43860,216.0591133004926,1.2019704433497538,0.0,0,No
PRV54101,Inpatient,11,60000,5454.545454545455,3.727272727272727,3.727272727272727,0,No
PRV54101,Outpatient,18,5790,321.6666666666667,1.8333333333333333,0.0,0,No
PRV54102,Inpatient,9,88000,9777.777777777777,5.0,5.0,0,No
PRV54102,Outpatient,14,12720,908.5714285714286,0.6428571428571429,0.0,0,No
PRV54103,Inpatient,8,58000,7250.0,3.75,3.75,1,Yes
PRV54103,Outpatient,179,46930,262.1787709497207,0.6703910614525139,0.0,1,Yes
PRV54106,Inpatient,5,62000,12400.0,4.8,4.8,0,No
PRV54106,Outpatient,34,7910,232.64705882352942,2.0294117647058822,0.0,0,No
PRV54107,Outpatient,147,44080,299.86394557823127,1.163265306122449,0.0,0,No
PRV54109,Outpatient,16,4950,309.375,4.125,0.0,0,No
PRV54110,Outpatient,7,450,64.28571428571429,2.857142857142857,0.0,0,No
PRV54111,Inpatient,54,548000,10148.148148148148,5.592592592592593,5.555555555555555,1,Yes
PRV54111,Outpatient,195,42000,215.3846153846154,0.676923076923077,0.0,1,Yes
PRV54112,Outpatient,31,6590,212.58064516129033,1.5483870967741935,0.0,0,No
PRV54113,Outpatient,1,60,60.0,0.0,0.0,0,No
PRV54114,Inpatient,3,20000,6666.666666666667,10.0,10.0,0,No
PRV54114,Outpatient,8,2790,348.75,1.125,0.0,0,No
PRV54115,Outpatient,4,170,42.5,0.0,0.0,0,No
PRV54116,Outpatient,16,1280,80.0,1.25,0.0,0,No
PRV54117,Outpatient,6,320,53.333333333333336,0.0,0.0,0,No
PRV54118,Outpatient,8,470,58.75,2.5,0.0,0,No
PRV54119,Outpatient,14,1980,141.42857142857142,0.0,0.0,0,No
PRV54120,Outpatient,2,1000,500.0,0.0,0.0,0,No
PRV54121,Outpatient,48,15370,320.2083333333333,1.5,0.0,0,No
PRV54122,Outpatient,4,510,127.5,0.0,0.0,0,No
PRV54123,Outpatient,2,110,55.0,0.0,0.0,0,No
PRV54124,Outpatient,5,700,140.0,0.0,0.0,0,No
PRV54125,Outpatient,11,7180,652.7272727272727,2.909090909090909,0.0,0,No
PRV54127,Outpatient,28,9100,325.0,2.5714285714285716,0.0,0,No
PRV54128,Outpatient,27,10440,386.6666666666667,1.8148148148148149,0.0,0,No
PRV54129,Outpatient,5,3120,624.0,0.0,0.0,0,No
PRV54130,Outpatient,64,9210,143.90625,1.359375,0.0,0,No
PRV54131,Outpatient,24,4010,167.08333333333334,0.2916666666666667,0.0,0,No
PRV54132,Outpatient,5,530,106.0,0.0,0.0,0,No
PRV54133,Outpatient,25,3560,142.4,0.08,0.0,0,No
PRV54134,Inpatient,2,10000,5000.0,4.0,4.0,0,No
PRV54134,Outpatient,42,17250,410.7142857142857,0.16666666666666666,0.0,0,No
PRV54135,Outpatient,3,260,86.66666666666667,7.0,0.0,0,No
PRV54136,Outpatient,30,7570,252.33333333333334,1.3666666666666667,0.0,0,No
PRV54139,Inpatient,5,39000,7800.0,4.8,4.8,0,No
PRV54139,Outpatient,94,22480,239.14893617021278,0.8829787234042553,0.0,0,No
PRV54140,Outpatient,6,230,38.333333333333336,0.0,0.0,0,No
PRV54141,Outpatient,31,9100,293.5483870967742,1.3870967741935485,0.0,0,No
PRV54142,Outpatient,28,9940,355.0,1.9285714285714286,0.0,0,No
PRV54144,Outpatient,294,73130,248.74149659863946,1.3503401360544218,0.0,1,Yes
PRV54145,Outpatient,6,6320,1053.3333333333333,3.5,0.0,0,No
PRV54146,Outpatient,5,240,48.0,0.0,0.0,0,No
PRV54148,Outpatient,1,90,90.0,0.0,0.0,0,No
PRV54149,Inpatient,5,32000,6400.0,4.0,4.0,1,Yes
PRV54149,Outpatient,11,2700,245.45454545454547,0.0,0.0,1,Yes
PRV54150,Outpatient,25,11020,440.8,0.8,0.0,0,No
PRV54153,Inpatient,3,40000,13333.333333333334,12.0,12.0,0,No
PRV54153,Outpatient,11,1410,128.1818181818182,0.09090909090909091,0.0,0,No
PRV54154,Outpatient,12,1640,136.66666666666666,1.75,0.0,0,No
PRV54155,Inpatient,1,13000,13000.0,3.0,3.0,0,No
PRV54155,Outpatient,50,11440,228.8,1.66,0.0,0,No
PRV54156,Outpatient,121,30480,251.900826446281,1.0495867768595042,0.0,0,No
PRV54157,Outpatient,130,27980,215.23076923076923,1.1846153846153846,0.0,0,No
PRV54158,Outpatient,9,2360,262.22222222222223,0.6666666666666666,0.0,0,No
PRV54159,Outpatient,34,14400,423.52941176470586,2.3529411764705883,0.0,0,No
PRV54160,Outpatient,9,4370,485.55555555555554,4.444444444444445,0.0,0,No
PRV54162,Outpatient,32,8160,255.0,0.6875,0.0,0,No
PRV54163,Outpatient,41,8820,215.1219512195122,0.0975609756097561,0.0,0,No
PRV54164,Inpatient,1,4000,4000.0,5.0,5.0,0,No
PRV54164,Outpatient,1,100,100.0,0.0,0.0,0,No
PRV54166,Outpatient,20,6500,325.0,0.9,0.0,0,No
PRV54167,Outpatient,9,1840,204.44444444444446,0.0,0.0,0,No
PRV54168,Inpatient,1,7000,7000.0,3.0,3.0,0,No
PRV54168,Outpatient,66,27350,414.3939393939394,1.893939393939394,0.0,0,No
PRV54171,Outpatient,72,20740,288.05555555555554,0.9722222222222222,0.0,0,No
PRV54172,Outpatient,2,140,70.0,0.0,0.0,0,No
PRV54173,Outpatient,7,640,91.42857142857143,0.0,0.0,0,No
PRV54175,Outpatient,1,80,80.0,0.0,0.0,0,No
PRV54176,Outpatient,10,1670,167.0,0.0,0.0,0,No
PRV54177,Outpatient,2,1100,550.0,0.0,0.0,0,No
PRV54178,Outpatient,2,90,45.0,0.0,0.0,0,No
PRV54179,Outpatient,1,0,0.0,0.0,0.0,0,No
PRV54180,Outpatient,2,150,75.0,0.0,0.0,0,No
PRV54181,Outpatient,4,190,47.5,0.25,0.0,0,No
PRV54182,Outpatient,4,1750,437.5,5.25,0.0,0,No
PRV54183,Outpatient,2,4400,2200.0,0.0,0.0,0,No
PRV54184,Outpatient,10,3560,356.0,4.0,0.0,0,No
PRV54185,Outpatient,2,350,175.0,10.5,0.0,0,No
PRV54186,Outpatient,11,1730,157.27272727272728,0.0,0.0,0,No
PRV54187,Outpatient,1,200,200.0,0.0,0.0,0,No
PRV54188,Outpatient,4,3060,765.0,5.0,0.0,0,No
PRV54191,Outpatient,2,360,180.0,0.0,0.0,0,No
PRV54192,Outpatient,2,890,445.0,0.0,0.0,0,No
PRV54193,Outpatient,24,4030,167.91666666666666,0.20833333333333334,0.0,0,No
PRV54194,Outpatient,7,3630,518.5714285714286,0.14285714285714285,0.0,0,No
PRV54196,Outpatient,10,4320,432.0,2.1,0.0,0,No
PRV54197,Outpatient,14,850,60.714285714285715,0.0,0.0,0,No
PRV54198,Outpatient,6,490,81.66666666666667,3.3333333333333335,0.0,0,No
PRV54199,Outpatient,1,40,40.0,0.0,0.0,0,No
PRV54200,Inpatient,13,173090,13314.615384615385,4.769230769230769,4.769230769230769,0,No
PRV54201,Inpatient,4,19600,4900.0,5.25,5.25,0,No
PRV54202,Inpatient,10,137000,13700.0,5.3,5.3,0,No
PRV54203,Outpatient,51,12930,253.52941176470588,1.3529411764705883,0.0,0,No
PRV54204,Inpatient,4,62200,15550.0,9.0,9.0,0,No
PRV54205,Inpatient,9,65000,7222.222222222223,4.666666666666667,4.666666666666667,0,No
PRV54206,Inpatient,1,10000,10000.0,3.0,3.0,0,No
PRV54206,Outpatient,43,11400,265.1162790697674,1.7209302325581395,0.0,0,No
PRV54207,Outpatient,41,6950,169.5121951219512,0.7560975609756098,0.0,0,No
PRV54208,Inpatient,10,109300,10930.0,5.7,5.7,0,No
PRV54208,Outpatient,17,4860,285.88235294117646,2.2941176470588234,0.0,0,No
PRV54209,Inpatient,20,146600,7330.0,4.85,4.85,1,Yes
PRV54209,Outpatient,131,32300,246.5648854961832,0.8625954198473282,0.0,1,Yes
PRV54210,Outpatient,20,4610,230.5,2.25,0.0,0,No
PRV54212,Outpatient,54,11920,220.74074074074073,1.0925925925925926,0.0,0,No
PRV54213,Inpatient,21,160000,7619.047619047619,4.238095238095238,4.238095238095238,0,No
PRV54213,Outpatient,46,9320,202.6086956521739,1.4565217391304348,0.0,0,No
PRV54215,Inpatient,14,142000,10142.857142857143,6.714285714285714,6.714285714285714,0,No
PRV54215,Outpatient,17,2370,139.41176470588235,1.2352941176470589,0.0,0,No
PRV54216,Inpatient,10,150000,15000.0,6.9,6.9,0,No
PRV54216,Outpatient,39,13340,342.05128205128204,0.5897435897435898,0.0,0,No
PRV54217,Outpatient,30,5260,175.33333333333334,1.0,0.0,0,No
PRV54219,Outpatient,101,18730,185.44554455445544,1.386138613861386,0.0,0,No
PRV54220,Inpatient,8,165000,20625.0,8.625,8.625,0,No
PRV54220,Outpatient,24,20140,839.1666666666666,2.0416666666666665,0.0,0,No
PRV54222,Outpatient,19,3130,164.73684210526315,0.3684210526315789,0.0,0,No
PRV54223,Outpatient,74,16480,222.7027027027027,1.1486486486486487,0.0,0,No
PRV54224,Outpatient,43,15460,359.5348837209302,0.8604651162790697,0.0,0,No
PRV54225,Outpatient,104,53620,515.5769230769231,2.0,0.0,1,Yes
PRV54226,Outpatient,13,760,58.46153846153846,1.0769230769230769,0.0,0,No
PRV54227,Outpatient,53,7630,143.96226415094338,1.830188679245283,0.0,0,No
PRV54228,Inpatient,41,304000,7414.634146341464,5.317073170731708,5.390243902439025,0,No
PRV54228,Outpatient,311,102000,327.9742765273312,1.5562700964630225,0.0,0,No
PRV54230,Inpatient,44,391000,8886.363636363636,6.068181818181818,6.068181818181818,1,Yes
PRV54230,Outpatient,82,17650,215.2439024390244,0.7682926829268293,0.0,1,Yes
PRV54231,Outpatient,190,67880,357.2631578947368,2.3947368421052633,0.0,0,No
PRV54232,Inpatient,8,98500,12312.5,6.5,6.5,0,No
PRV54232,Outpatient,34,9250,272.05882352941177,1.4705882352941178,0.0,0,No
PRV54233,Inpatient,1,6000,6000.0,2.0,2.0,0,No
PRV54233,Outpatient,6,350,58.333333333333336,0.0,0.0,0,No
PRV54235,Outpatient,16,4280,267.5,1.0625,0.0,0,No
PRV54237,Outpatient,234,52560,224.6153846153846,0.9102564102564102,0.0,0,No
PRV54238,Outpatient,348,92890,266.92528735632186,1.235632183908046,0.0,0,No
PRV54239,Outpatient,62,20980,338.38709677419354,1.4838709677419355,0.0,0,No
PRV54240,Outpatient,72,14400,200.0,0.5833333333333334,0.0,0,No
PRV54242,Inpatient,4,28000,7000.0,3.25,3.25,0,No
PRV54242,Outpatient,84,25270,300.8333333333333,0.6428571428571429,0.0,0,No
PRV54244,Inpatient,49,520800,10628.57142857143,6.346938775510204,6.346938775510204,0,No
PRV54244,Outpatient,182,55570,305.3296703296703,1.3846153846153846,0.0,0,No
PRV54245,Inpatient,14,119000,8500.0,6.857142857142857,6.857142857142857,0,No
PRV54245,Outpatient,159,38450,241.8238993710692,1.0440251572327044,0.0,0,No
PRV54246,Outpatient,43,9900,230.2325581395349,1.8604651162790697,0.0,0,No
PRV54247,Inpatient,4,28000,7000.0,13.75,13.75,0,No
PRV54247,Outpatient,66,19030,288.3333333333333,0.6818181818181818,0.0,0,No
PRV54250,Outpatient,62,22530,363.38709677419354,0.6451612903225806,0.0,0,No
PRV54251,Inpatient,6,57000,9500.0,5.0,5.0,0,No
PRV54251,Outpatient,41,20590,502.1951219512195,3.5365853658536586,0.0,0,No
PRV54252,Outpatient,17,6030,354.70588235294116,1.5294117647058822,0.0,0,No
PRV54253,Inpatient,4,80000,20000.0,7.0,7.0,0,No
PRV54253,Outpatient,10,2850,285.0,2.2,0.0,0,No
PRV54254,Outpatient,104,23140,222.5,1.5192307692307692,0.0,0,No
PRV54255,Outpatient,232,107230,462.19827586206895,1.5086206896551724,0.0,0,No
PRV54256,Inpatient,5,39000,7800.0,3.8,3.8,0,No
PRV54256,Outpatient,257,78080,303.81322957198444,1.3657587548638133,0.0,0,No
PRV54257,Outpatient,282,69540,246.59574468085106,1.7836879432624113,0.0,0,No
PRV54258,Inpatient,118,1186000,10050.847457627118,5.491525423728813,5.5,1,Yes
PRV54258,Outpatient,120,31250,260.4166666666667,1.0,0.0,1,Yes
PRV54259,Inpatient,12,78000,6500.0,5.0,5.0,0,No
PRV54259,Outpatient,17,11900,700.0,1.5294117647058822,0.0,0,No
PRV54261,Outpatient,75,25490,339.8666666666667,2.4,0.0,0,No
PRV54262,Inpatient,1,3000,3000.0,4.0,4.0,0,No
PRV54263,Inpatient,1,4000,4000.0,1.0,1.0,0,No
PRV54263,Outpatient,5,860,172.0,0.0,0.0,0,No
PRV54265,Outpatient,406,112930,278.1527093596059,1.2635467980295567,0.0,0,No
PRV54266,Inpatient,21,328000,15619.047619047618,4.9523809523809526,4.9523809523809526,0,No
PRV54266,Outpatient,44,11180,254.0909090909091,1.1590909090909092,0.0,0,No
PRV54267,Outpatient,226,78960,349.3805309734513,1.0663716814159292,0.0,0,No
PRV54269,Outpatient,118,32740,277.45762711864404,0.8813559322033898,0.0,0,No
PRV54270,Outpatient,34,11320,332.94117647058823,1.1764705882352942,0.0,0,No
PRV54271,Outpatient,29,6240,215.17241379310346,1.4137931034482758,0.0,0,No
PRV54273,Outpatient,234,72020,307.77777777777777,1.5683760683760684,0.0,0,No
PRV54274,Outpatient,47,16740,356.17021276595744,2.0425531914893615,0.0,0,No
PRV54275,Outpatient,1,50,50.0,4.0,0.0,0,No
PRV54276,Inpatient,4,86000,21500.0,5.5,5.5,0,No
PRV54276,Outpatient,73,14810,202.87671232876713,0.8493150684931506,0.0,0,No
PRV54278,Outpatient,61,19690,322.78688524590166,2.3114754098360657,0.0,0,No
PRV54280,Outpatient,20,7030,351.5,0.5,0.0,0,No
PRV54282,Outpatient,19,6540,344.2105263157895,1.105263157894737,0.0,0,No
PRV54283,Outpatient,5,550,110.0,0.0,0.0,0,No
PRV54284,Inpatient,8,58000,7250.0,4.875,4.875,0,No
PRV54284,Outpatient,105,38100,362.85714285714283,1.8857142857142857,0.0,0,No
PRV54285,Outpatient,20,2550,127.5,1.55,0.0,0,No
PRV54287,Outpatient,155,37900,244.51612903225808,0.9870967741935484,0.0,0,No
PRV54288,Outpatient,15,4100,273.3333333333333,1.1333333333333333,0.0,0,No
PRV54289,Outpatient,56,17720,316.42857142857144,1.9107142857142858,0.0,0,No
PRV54290,Outpatient,6,3300,550.0,0.0,0.0,0,No
PRV54291,Outpatient,10,1710,171.0,0.0,0.0,0,No
PRV54293,Outpatient,2,2520,1260.0,0.0,0.0,0,No
PRV54294,Outpatient,1,60,60.0,0.0,0.0,0,No
PRV54295,Outpatient,1,3300,3300.0,7.0,0.0,0,No
PRV54296,Outpatient,54,10460,193.7037037037037,0.9444444444444444,0.0,0,No
PRV54297,Inpatient,8,168000,21000.0,6.875,6.875,1,Yes
PRV54298,Inpatient,3,38000,12666.666666666666,5.333333333333333,5.333333333333333,0,No
PRV54299,Outpatient,5,1800,360.0,5.4,0.0,0,No
PRV54300,Outpatient,6,1490,248.33333333333334,2.0,0.0,0,No
PRV54301,Outpatient,13,3690,283.84615384615387,2.6923076923076925,0.0,0,No
PRV54302,Outpatient,1,3300,3300.0,0.0,0.0,0,No
PRV54303,Outpatient,16,5160,322.5,2.5625,0.0,0,No
PRV54304,Outpatient,1,50,50.0,0.0,0.0,0,No
PRV54305,Outpatient,6,2660,443.3333333333333,1.6666666666666667,0.0,0,No
PRV54306,Outpatient,33,13300,403.030303030303,4.757575757575758,0.0,0,No
PRV54307,Outpatient,2,400,200.0,0.0,0.0,0,No
PRV54308,Outpatient,1,70,70.0,0.0,0.0,0,No
PRV54309,Outpatient,29,6160,212.41379310344828,2.413793103448276,0.0,0,No
PRV54310,Outpatient,7,300,42.857142857142854,5.285714285714286,0.0,0,No
PRV54311,Outpatient,3,100,33.333333333333336,6.666666666666667,0.0,0,No
PRV54312,Outpatient,4,350,87.5,0.0,0.0,0,No
PRV54313,Outpatient,16,7070,441.875,3.875,0.0,0,No
PRV54315,Outpatient,103,37770,366.6990291262136,2.3592233009708736,0.0,0,No
PRV54316,Outpatient,2,250,125.0,0.0,0.0,0,No
PRV54317,Outpatient,25,3650,146.0,0.88,0.0,0,No
PRV54319,Outpatient,1,100,100.0,0.0,0.0,0,No
PRV54320,Outpatient,102,21760,213.33333333333334,1.7254901960784315,0.0,0,No
PRV54323,Outpatient,51,10380,203.52941176470588,2.196078431372549,0.0,1,Yes
PRV54324,Inpatient,32,266000,8312.5,5.8125,5.8125,0,No
PRV54325,Inpatient,15,142000,9466.666666666666,4.533333333333333,4.533333333333333,0,No
PRV54326,Inpatient,5,20000,4000.0,5.2,5.2,0,No
PRV54327,Inpatient,13,177000,13615.384615384615,5.769230769230769,5.769230769230769,1,Yes
PRV54327,Outpatient,57,18380,322.4561403508772,1.9298245614035088,0.0,1,Yes
PRV54328,Inpatient,17,173000,10176.470588235294,7.764705882352941,7.764705882352941,0,No
PRV54328,Outpatient,100,22980,229.8,1.65,0.0,0,No
PRV54330,Inpatient,18,146000,8111.111111111111,3.611111111111111,3.611111111111111,0,No
PRV54330,Outpatient,454,134120,295.4185022026432,1.2929515418502202,0.0,0,No
PRV54332,Outpatient,995,333170,334.84422110552765,1.3809045226130654,0.0,0,No
PRV54333,Inpatient,50,547000,10940.0,5.14,5.14,1,Yes
PRV54333,Outpatient,310,82430,265.9032258064516,0.9806451612903225,0.0,1,Yes
PRV54334,Outpatient,105,22590,215.14285714285714,0.9428571428571428,0.0,0,No
PRV54335,Inpatient,19,182000,9578.947368421053,4.473684210526316,4.473684210526316,0,No
PRV54335,Outpatient,200,63690,318.45,0.845,0.0,0,No
PRV54336,Inpatient,14,167000,11928.57142857143,5.214285714285714,5.214285714285714,1,Yes
PRV54336,Outpatient,218,65060,298.4403669724771,0.9220183486238532,0.0,1,Yes
PRV54337,Inpatient,64,612000,9562.5,5.546875,5.546875,0,No
PRV54337,Outpatient,85,28510,335.4117647058824,1.776470588235294,0.0,0,No
PRV54339,Inpatient,11,112000,10181.818181818182,6.2727272727272725,6.2727272727272725,0,No
PRV54339,Outpatient,112,31870,284.55357142857144,1.5535714285714286,0.0,0,No
PRV54340,Inpatient,3,28000,9333.333333333334,4.333333333333333,4.333333333333333,0,No
PRV54340,Outpatient,93,41900,450.5376344086022,1.6129032258064515,0.0,0,No
PRV54341,Inpatient,1,3000,3000.0,1.0,1.0,0,No
PRV54341,Outpatient,54,20970,388.3333333333333,1.537037037037037,0.0,0,No
PRV54342,Inpatient,7,39200,5600.0,4.285714285714286,4.285714285714286,0,No
PRV54342,Outpatient,28,5080,181.42857142857142,0.0,0.0,0,No
PRV54343,Outpatient,17,3110,182.94117647058823,0.29411764705882354,0.0,0,No
PRV54344,Outpatient,51,17170,336.6666666666667,1.6666666666666667,0.0,0,No
PRV54345,Outpatient,167,47280,283.1137724550898,1.3712574850299402,0.0,0,No
PRV54347,Outpatient,26,6530,251.15384615384616,0.6923076923076923,0.0,0,No
PRV54348,Inpatient,91,918000,10087.912087912087,6.065934065934066,6.065934065934066,0,No
PRV54348,Outpatient,126,41880,332.3809523809524,1.492063492063492,0.0,0,No
PRV54349,Outpatient,77,17850,231.8181818181818,0.7142857142857143,0.0,0,No
PRV54350,Inpatient,105,1064000,10133.333333333334,5.847619047619047,5.847619047619047,1,Yes
PRV54350,Outpatient,1390,361070,259.76258992805754,1.20863309352518,0.0,1,Yes
PRV54352,Outpatient,12,1670,139.16666666666666,0.0,0.0,0,No
PRV54353,Outpatient,32,6620,206.875,1.125,0.0,0,No
PRV54354,Inpatient,25,231000,9240.0,4.08,3.96,1,Yes
PRV54354,Outpatient,75,28620,381.6,2.6533333333333333,0.0,1,Yes
PRV54355,Inpatient,2,10000,5000.0,2.5,2.5,0,No
PRV54355,Outpatient,14,4040,288.57142857142856,1.0714285714285714,0.0,0,No
PRV54356,Inpatient,15,183700,12246.666666666666,4.6,4.6,0,No
PRV54356,Outpatient,16,11670,729.375,2.5625,0.0,0,No
PRV54357,Outpatient,10,2190,219.0,0.3,0.0,0,No
PRV54358,Outpatient,43,13150,305.8139534883721,1.813953488372093,0.0,0,No
PRV54359,Inpatient,44,484000,11000.0,4.818181818181818,4.818181818181818,1,Yes
PRV54359,Outpatient,446,100210,224.68609865470853,1.1345291479820627,0.0,1,Yes
PRV54360,Outpatient,37,9100,245.94594594594594,1.6216216216216217,0.0,0,No
PRV54361,Inpatient,7,76000,10857.142857142857,7.428571428571429,7.428571428571429,1,Yes
PRV54361,Outpatient,33,7640,231.5151515151515,1.5151515151515151,0.0,1,Yes
PRV54362,Outpatient,50,14510,290.2,0.24,0.0,0,No
PRV54363,Inpatient,12,118000,9833.333333333334,5.75,5.75,0,No
PRV54363,Outpatient,52,18700,359.61538461538464,1.4807692307692308,0.0,0,No
PRV54365,Outpatient,115,31190,271.2173913043478,1.208695652173913,0.0,0,No
PRV54367,Inpatient,322,3040900,9443.788819875776,5.372670807453416,5.372670807453416,1,Yes
PRV54367,Outpatient,314,92980,296.11464968152865,1.6337579617834395,0.0,1,Yes
PRV54368,Inpatient,4,11000,2750.0,2.0,2.0,0,No
PRV54368,Outpatient,106,34340,323.9622641509434,1.2830188679245282,0.0,0,No
PRV54370,Outpatient,181,42270,233.53591160220995,0.47513812154696133,0.0,0,No
PRV54371,Outpatient,31,8280,267.0967741935484,2.2903225806451615,0.0,0,No
PRV54372,Inpatient,21,209000,9952.380952380952,6.238095238095238,6.238095238095238,1,Yes
PRV54372,Outpatient,1596,464000,290.7268170426065,1.2481203007518797,0.0,1,Yes
PRV54373,Inpatient,1,5000,5000.0,3.0,3.0,0,No
PRV54373,Outpatient,7,830,118.57142857142857,0.0,0.0,0,No
PRV54374,Outpatient,854,280020,327.89227166276345,1.5011709601873535,0.0,0,No
PRV54375,Inpatient,16,131000,8187.5,6.375,6.375,0,No
PRV54375,Outpatient,40,12990,324.75,2.75,0.0,0,No
PRV54377,Inpatient,2,29000,14500.0,2.5,2.5,0,No
PRV54377,Outpatient,18,4110,228.33333333333334,2.7222222222222223,0.0,0,No
PRV54378,Inpatient,18,187000,10388.888888888889,5.388888888888889,5.388888888888889,0,No
PRV54378,Outpatient,61,13510,221.47540983606558,1.9180327868852458,0.0,0,No
PRV54379,Inpatient,28,246000,8785.714285714286,4.035714285714286,4.035714285714286,0,No
PRV54379,Outpatient,88,34670,393.97727272727275,2.6136363636363638,0.0,0,No
PRV54380,Inpatient,2,16000,8000.0,10.0,10.0,0,No
PRV54380,Outpatient,10,940,94.0,0.0,0.0,0,No
PRV54381,Inpatient,13,135700,10438.461538461539,4.3076923076923075,4.3076923076923075,0,No
PRV54381,Outpatient,116,27710,238.8793103448276,0.7241379310344828,0.0,0,No
PRV54382,Inpatient,66,654020,9909.39393939394,5.2272727272727275,5.2272727272727275,1,Yes
PRV54382,Outpatient,191,50810,266.020942408377,1.4764397905759161,0.0,1,Yes
PRV54383,Outpatient,29,5470,188.6206896551724,0.6896551724137931,0.0,0,No
PRV54384,Inpatient,2,37000,18500.0,4.0,4.0,0,No
PRV54384,Outpatient,26,7280,280.0,0.8461538461538461,0.0,0,No
PRV54387,Outpatient,415,113710,274.0,2.1156626506024097,0.0,0,No
PRV54388,Inpatient,6,30000,5000.0,5.0,5.0,1,Yes
PRV54388,Outpatient,70,18840,269.14285714285717,2.3142857142857145,0.0,1,Yes
PRV54389,Outpatient,56,25590,456.9642857142857,1.5892857142857142,0.0,0,No
PRV54390,Inpatient,38,337000,8868.421052631578,7.2105263157894735,7.2105263157894735,0,No
PRV54390,Outpatient,57,15760,276.49122807017545,1.9649122807017543,0.0,0,No
PRV54391,Inpatient,21,158000,7523.809523809524,4.428571428571429,4.428571428571429,1,Yes
PRV54391,Outpatient,297,79230,266.7676767676768,1.4983164983164983,0.0,1,Yes
PRV54392,Outpatient,35,4860,138.85714285714286,0.2857142857142857,0.0,0,No
PRV54393,Inpatient,5,27000,5400.0,7.2,7.2,0,No
PRV54393,Outpatient,70,21090,301.2857142857143,1.1428571428571428,0.0,0,No
PRV54396,Inpatient,1,10000,10000.0,5.0,5.0,0,No
PRV54396,Outpatient,43,16840,391.6279069767442,3.0,0.0,0,No
PRV54399,Inpatient,13,161000,12384.615384615385,8.153846153846153,8.153846153846153,1,Yes
PRV54399,Outpatient,336,102040,303.6904761904762,1.681547619047619,0.0,1,Yes
PRV54400,Outpatient,96,28030,291.9791666666667,2.21875,0.0,0,No
PRV54401,Outpatient,22,3020,137.27272727272728,1.8181818181818181,0.0,0,No
PRV54402,Inpatient,6,58000,9666.666666666666,4.5,4.5,0,No
PRV54402,Outpatient,50,16520,330.4,0.94,0.0,0,No
